EMP09,P15_POP,lon,lat
1777,2372.55582572056,5.45028016866362,43.5254782018267
3739,2770.25251237526,5.44706190741672,43.5312081218156
1224,2333.5811674441,5.45250771830151,43.5289108230347
3487,2890.30845368814,5.44928476037152,43.5284762117555
1956,2529.81563808193,5.44551256715523,43.5281214442172
903,2269.49960087913,5.44176231434364,43.5310607497007
3644,3217.04064003028,5.45465282693257,43.5302379532585
1196,2184.66828471281,5.45151927915758,43.5215124939867
499,2509.20152550394,5.43868143224472,43.5247766042481
3259,3945.86171588342,5.4421459517725,43.5258891225277
2785,3213.50124542846,5.44544884704999,43.5171894963528
0,3249.55994500124,5.45142882537023,43.5153961085857
864,2644.84851598697,5.45767064747426,43.5155887269681
534,2818.97618454177,5.46889940936319,43.5158615197315
1506,2543.10231697315,5.43980284531212,43.5184237488839
203,2087.83736907115,5.43652554990078,43.517083693687
265,2259.10186853751,5.46090726538589,43.5173309321932
848,3067.34227804681,5.46497620279011,43.5236849940091
840,2830.07668556543,5.46077940135366,43.5326752944857
85,2127.08899607405,5.46546028982393,43.5367377043515
269,1844.24967178678,5.4794302300918,43.5437450627906
956,1683.83793094086,5.44905851316325,43.5369801066059
521,1899.0582469046,5.44908308879004,43.5418475091355
0,2043.70955948529,5.43918214294464,43.5359244971398
128,3613.93132322361,5.45360332332034,43.5485368530263
86,2008.95145299305,5.44132886167811,43.5477553448931
83,2066.65021667752,5.43621067982986,43.5437067222266
535,1838.77644186461,5.43092868650843,43.5211113932404
752,2197.37631817943,5.43355094451648,43.5213962721434
433,2139.71199685942,5.43122597338995,43.5216911361488
410,1877.22664809047,5.43242001317231,43.5252094680436
730,2074.71625074737,5.43415304185883,43.5333223265509
1038,2639.88910649158,5.43118138758662,43.5282730639672
915,2197.79133383975,5.42092260763901,43.5283414743636
452,2740.72667527277,5.42224816262491,43.5225847420883
518,2146.33024057121,5.41376069343507,43.5236026627642
48,1596.04485111064,5.41538382307453,43.5258533965091
90,2330.7263664617,5.41284360443015,43.5287227740699
56,1542.2667108924,5.41344069138687,43.5321445868389
437,3062.29902655422,5.38376951569861,43.5389969665238
882,2743.20188689488,5.41951946439826,43.5340435975811
419,2099.8255010969,5.41161197589477,43.5429153806807
383,2475.02606179457,5.40379152221698,43.5338009162391
386,2968.769283911,5.45418265753031,43.5718233954244
341,2713.03147273426,5.40232933267132,43.6016220137978
817,4039.08587024117,5.42351416434783,43.5830569009742
1250,4325.32697580689,5.40876879775208,43.5653035054111
3405,4305.25760511722,5.43225701393155,43.5106835205463
1136,3657.22304627467,5.43478113400811,43.4923346005944
1185,4286.05111368822,5.4166563114678,43.4830182615044
1509,2565.71949381831,5.3800118704229,43.5039306605521
22237,1427.40558692469,5.38288357267438,43.4830980523803
8434,4114.32532656187,5.31837113993285,43.4916180066116
1890,3539.25963664201,5.3884007210341,43.5158559085756
206,4156.03751537079,5.52135945125423,43.3648174786385
104,4116.68202272283,5.47981768675608,43.3635116626523
748,2833.35453087225,5.480204600759,43.3414932452245
601,2696.84167641793,5.4712402115085,43.3393112832188
208,3718.24959177613,5.46809946113237,43.330617750865
864,3810.83466284007,5.50879116528268,43.3305967365856
412,2671.26506788938,5.57019768803521,43.2907903465398
2697,3847.49286311959,5.56934459931896,43.2946299303054
48,3467.58351956029,5.57980797876919,43.2923810429055
356,3143.44343415318,5.57622715540013,43.2879973125431
321,2563.57689851508,5.57058732060611,43.300293060336
824,1898.92256906188,5.58332586799832,43.2924872981883
391,2631.72772701799,5.56410725734512,43.2842819937497
1585,2142.75429125107,5.56202170660619,43.293436647689
258,2421.90771399972,5.5558664471186,43.297337952579
41,1386.34082033534,5.55367193017829,43.2832686472877
251,2035.57233274093,5.55126966020121,43.2871312424142
959,3330.13310435278,5.55773161105227,43.2671784419825
226,2411.70910034544,5.54053761240121,43.2804492837953
31,2234.95690782216,5.55021115010156,43.278876107864
166,3061.57323669442,5.57234515254002,43.3196820377104
662,2413.04408398929,5.54339431445201,43.3131705525603
3550,801.15428429739,5.53173925221337,43.2854382455121
9767,196.169989356082,5.59936407070512,43.2900211328036
599,2234.59107110907,5.59586664416207,43.3097983229543
1201,516.080984388926,5.58659868134908,43.317754986499
424,2352.27702862304,5.63545801702352,43.3693677474155
438,3266.11381606576,5.66613755820003,43.3753638065838
99,3132.98223963469,5.66350377781,43.348024021003
131,2786.62691567651,5.63209578530005,43.3789253576545
0,814,5.21313422013625,43.6189003809344
0,578,5.54610477307792,43.521896761905
0,1905.99999999999,5.58433182343795,43.4218405320701
888,2438.80794358343,5.16738950042595,43.4772668942723
352,2839.77275443046,5.16794849130504,43.4852727440166
167,3470.96511536293,5.17673850149447,43.481494338109
334,2570.60358793495,5.16132695663308,43.4912391604001
1063,125.846213031585,5.18795532596129,43.5038092597246
1749,2031.00438565665,5.1525726310834,43.5058176176122
2526,2813.81383750716,5.39894584020501,43.4334130233174
281,2738.47862823218,5.42418265825861,43.4424716283899
204,3111.69219689406,5.43277319556687,43.4505183585577
654,2303.43643048766,5.40458560244667,43.4535599344436
477,3383.57890687895,5.42383417656225,43.4633850633095
0,6079,5.62022370474552,43.3970678152493
0,2157.73247966497,5.33730672959546,43.4735880588918
0,4218.22872682572,5.34629172771397,43.4462058881364
0,3251.03879350932,5.37674971058363,43.437439881626
0,2158,5.53313433322761,43.3943272910351
0,1942.20628571337,5.14446109017739,43.3317489241723
0,2055.09023996623,5.15880619017081,43.3338297378458
0,1893.70347432042,5.16266304987898,43.3360725589873
0,0,5.15086334578612,43.3499925091521
0,1301,5.52919276051331,43.210142807247
0,1764,5.53308072487344,43.2186162458988
0,2019,5.54635940089109,43.2162116144109
0,2137,5.55267888483371,43.2243436710893
0,4489,5.63615948915988,43.2237530045119
0,2172,5.56894059966837,43.4912516400915
175,5224.44745978071,5.18073985094135,43.38663552008
1256,2586.00806533509,5.13896670738306,43.3741958724345
192,1744.86864505889,5.14872480798425,43.3831237058169
1752,3124.97785710467,5.16332866386234,43.4000133147497
310,2178.73255645836,5.1123985462941,43.399641730439
0,0,5.10879673504434,43.393072410032
498,197.965416262272,5.12774775770537,43.3908708780372
602,2209.22233759379,5.60766436299113,43.1747385882423
1979,2749.73878016972,5.60694527319343,43.1730175679483
81,2526.6276719672,5.59943098133169,43.1719855846281
58,1979.71237922304,5.59447448529477,43.1776402543162
28,1827.75136366677,5.60189217636224,43.1814708695632
923,3101.87196195145,5.60731299640128,43.1871700447877
295,2144.60902631473,5.62161138471083,43.1907126512659
15,2084.07192290241,5.61902514655832,43.1979531717391
54,1147.34007947761,5.61438439928832,43.1952034461041
478,5232.72181128075,5.61614181970094,43.2000854857489
337,4080.21036512114,5.65682906136585,43.1961297433442
961,1892.308347667,5.6092495268361,43.1814126404423
3687,2599.33748177939,5.58518378681385,43.1931636744927
123,2004.47647088501,5.58732620941435,43.1878064476462
0,1371,5.07677409995076,43.5786454030603
0,5007,5.71005801933358,43.2808545071981
0,3381,5.59845637847865,43.3768378796171
0,1879.78021978022,5.31958190021975,43.5734027595611
0,3008.76923076923,5.36706278272058,43.5610194217316
0,2783.45054945055,5.35251112656652,43.5651499436116
0,5467,5.19928020725436,43.3537886724716
0,2529.31005481977,5.21017928415433,43.5608563620155
0,3116.11776186225,5.20001690430945,43.5446946158681
0,2451.57218331799,5.1856833292262,43.5582106334998
601,4044.45882791515,4.96142847493164,43.4524575824682
2218,82.1416313337535,4.90738129102617,43.4837455155827
707,0,4.89881921525755,43.4440185403534
4210,0,4.84789972526485,43.4309510270076
1277,4045.63607580801,4.93332441082019,43.4624268151276
1036,3157.22339037987,4.94188592640135,43.454854340995
475,2050.94964524075,4.94189359366817,43.4444337714778
413,2450.59042932248,4.94504049856933,43.4341258666196
0,3474,5.57813223528862,43.4532869019449
0,2447,5.55576514169559,43.4548750717751
0,3835,5.53937435189896,43.4637174592815
461,1894.83697637347,5.47330992747479,43.4554053027083
1036,2722.79488513182,5.47248566038789,43.4619528350545
659,2182.85929561857,5.48655777989635,43.4611262051878
110,2685.82891675249,5.48337885769331,43.4522459664413
175,2282.08816480094,5.50212390231631,43.4429230583857
519,3131.6131933469,5.47152490707353,43.441173518314
278,2633.04301903026,5.46070578377338,43.4371420183154
2723,2215.93554894556,5.4617495613047,43.4679912800333
0,3910.97980220413,5.62096670571144,43.2858693491701
0,2476.02019779589,5.65019254855795,43.301155634031
0,3150.77109428652,5.2112536931842,43.387926173031
0,3735.89885176659,5.24887649699594,43.3950821553436
0,2176.33005394688,5.23198539362594,43.3864393142056
0,4703,5.04554993773296,43.6142634624119
0,4111,5.54718470122674,43.4267647347678
386,3165.53026970391,4.98374904520626,43.5102577216537
1727,2247.1428244895,4.98868214134984,43.5100974904574
302,2685.35558794767,4.99242843600108,43.5137200722823
423,3032.2598436011,4.97710459411599,43.5166379632572
120,1757.99412175727,4.98963370257756,43.4925339065389
661,2361.5754970907,4.98883617353771,43.5009705905406
14,1866.51999261813,4.98349411102389,43.4933399415744
731,1759.82614907723,4.99602548453204,43.4977528001537
1691,2049.22284444799,4.99732304580021,43.5102775502614
504,2984.97160237571,4.97707067461604,43.506660776727
46,2263.95879053997,4.98343789970889,43.5010335440807
487,2719.26214866587,4.98116400841362,43.5503004970568
1795,3394.34549540002,4.94718988290462,43.5127884504482
158,3254.12762624684,4.94641547012487,43.6018544321993
75,3148.84327138383,4.97002535704817,43.5016199426687
866,4101.34722943041,4.98123145848246,43.4834695065659
507,293.71670522386,4.91910980248008,43.5609663818254
0,2839,5.26294112687682,43.6513516973308
0,4417,5.26138007646858,43.6481631638329
0,2779.90445241297,5.13094889032609,43.5892146240209
0,2083.96556103392,5.12831891557979,43.5939039706169
0,3947.12998655312,5.16009929536761,43.5755519172208
12061,1436.86422511763,5.21519759181245,43.434855752749
234,2311.56258879054,5.19072564276779,43.4215758620091
1356,2175.58460325829,5.21474531677864,43.416832970375
355,2518.7632019691,5.22214348317067,43.4229579466805
43,2411.47376949984,5.2066635780749,43.4226324716587
506,1700.57516285006,5.20736841416822,43.414036740878
583,2043.39031668248,5.21801344027009,43.4129251851703
1385,3846.91627651498,5.2016167249174,43.402732925474
556,2652.41414335734,5.21697337636994,43.4062466325662
199,1762.13629839418,5.21205599718908,43.4200804504776
132,2513.23371933097,5.22294506569892,43.4183621334634
232,1662.81422002064,5.22336511254535,43.4166219911615
196,1692.49810445478,5.2281360073904,43.4122155248748
323,2534.54626092874,5.24469183318462,43.4050502377356
256,2666.22710883045,5.22796369715508,43.403306329072
542,5118.45666573491,5.05116482696672,43.3409326059925
57,2114.15491327549,5.07058830409297,43.3645718630464
4575,1402.49181682804,5.03815518970331,43.3858222204815
250,3134.35656161511,5.07739863222004,43.3950589470581
1,1627.64442865497,5.05822386994614,43.3952128265151
1183,3405.7106204166,5.05399016969694,43.4013222554714
222,2226.51135654871,5.04822826208279,43.3992853825334
3271,3077.09991173307,5.05139793479646,43.4075372337048
73,1771.88301038851,5.03985732035938,43.4083910580857
198,1837.22044514656,5.04364089738793,43.407604016096
793,2855.65349170482,5.01847828333206,43.4111000598345
18,1579.07419339701,5.01753336943342,43.4115924113021
51,1711.93289067472,5.03083507565968,43.4127872695098
396,4610.02073017751,5.02979412275214,43.4255530514417
1610,2861.56550377363,5.05150633516956,43.4311078940635
0,2017.57160812642,5.04787898325395,43.4210712354021
174,2443.44331250141,5.05046446654438,43.4178242650089
50,2400.31743732747,5.0459121719695,43.4148307585102
2195,3077.87542684948,5.04506432177268,43.4112155066372
1111,130.015675125575,5.01126472814783,43.3849588342371
0,3745,5.52316881913497,43.6241604208462
0,5417,5.50043692365821,43.490885226451
0,4607,5.49851068125363,43.4125959126081
100,3932.25440147643,5.01342323376361,43.5818163464659
35,2460.38225916716,5.00908607825849,43.5971535086016
177,2870.42612073556,5.00719407286373,43.5938877519431
224,2964.93234364332,5.00037834769267,43.5910129921195
30,2088.93849159942,5.00605686354535,43.5893143929476
487,3163.73772207552,5.00090292497452,43.5836741785354
1034,2837.75026288295,5.00369357291407,43.5770584343427
365,1870.7020164054,4.99717666992998,43.5763860198253
956,3253.53491350065,5.02524796941792,43.5781847416389
775,196.341468513585,4.98768161931892,43.6020518357195
0,3150,5.15507317496057,43.6272403871916
0,1908.86305539803,5.51112992140116,43.2791922798807
0,2403.11309790725,5.51970710806057,43.273071890787
0,2073.02384669472,5.52073151200032,43.2822513795225
2158,989.279958848671,5.35237217149871,43.4122302383039
227,2600.69585052488,5.32271208598964,43.4210212642412
381,2791.60905532583,5.30558375980517,43.4182027006791
2039,2772.21782793063,5.28477872471519,43.4068549457039
981,2407.11231504426,5.34350943895958,43.392377851153
668,1445.34962887556,5.34207817004249,43.3830351444898
951,3776.07539889166,5.31300125073607,43.3913947151654
27,2378.43535269404,5.33892710946374,43.3910349638452
72,2226.22461186448,5.34772145798679,43.3771705638866
0,3368,5.6254585489497,43.4397493716782
0,5454,5.57157048151403,43.3844511354519
0,4976,5.5771231425646,43.6284509637524
411,1865.33466836671,5.461526979544,43.3460809789381
389,2735.19065376954,5.45824319627433,43.3414999027039
156,1948.29193025877,5.46912562747971,43.3478354569681
59,1859.96350800067,5.46060502750527,43.3509851181364
155,2055.21923960431,5.46625950277528,43.3753911070867
458,2993.86967127323,4.97917598892448,43.4014071572571
1392,1976.81597379002,4.98330969739441,43.4067482980006
41,1580.44494036371,4.98466802095822,43.4096169680718
214,1879.56051373632,4.97745336229156,43.4150833522946
1545,2431.90873817646,4.99345677160258,43.4316704952882
638,2640.13780150636,4.99777004736159,43.419192474572
113,1404.88850414081,4.98973248519175,43.4092895920411
163,2182.37385701309,4.99817635429787,43.4094904342429
0,1927.21679453752,4.8048642407228,43.4183205570052
0,2671.21933802552,4.81916918428186,43.3793550289898
0,1873.34417317123,4.79978962716291,43.3940383617992
0,2116.21969426573,4.80489708955896,43.3932349292193
0,1798.99999999999,5.6776409935516,43.518800484528
0,5557,5.43966866578774,43.6516183837978
1183,3288.43130293046,5.21004822017214,43.5072913060842
312,1711.68144235831,5.22069309323232,43.4871969373058
2038,2242.9537584414,5.22644527625794,43.4996998855832
78,2300.7758223945,5.2503534395624,43.4945348050105
713,2326.15767387533,5.24392778682928,43.4821691968634
0,4795,5.35202078558521,43.6648536725563
0,5528,5.6296201236726,43.2511121791196
0,2148,5.59757170777958,43.3490741980149
0,2544,5.61146630851143,43.3507681175679
0,2132,5.61988019554437,43.3310428128961
0,2115,5.57697416650055,43.3465219817744
0,4768,5.62440189088073,43.4840126322989
0,4777.00000000001,5.25304264960731,43.3650561442125
0,124,5.59369394503733,43.5167483623192
0,5550,5.30690773135234,43.6135803246948
0,2369.89877263337,5.03594848497839,43.5468601083655
0,3232.71073844534,5.04110147905083,43.5564751401257
0,2699.39048892129,5.07926520786294,43.5416378016708
0,379,5.38967004314419,43.6925135447915
0,1228,5.52228923738284,43.5564578912108
532,2295.58349216599,4.81489732871917,43.6385532919743
2,1729.35516248829,4.8206107857941,43.6360426440834
0,3606.03060083286,5.01797549625936,43.4568710412504
0,2305.96939916715,5.01485419016847,43.4552715694398
0,3314.99999999999,5.53098575819333,43.4054067198718
0,2101.88420089616,5.23802141758853,43.4156016862248
0,2316.47015693534,5.24882207458673,43.4183948443363
0,2131.6456421685,5.26303196147219,43.4109475301837
2684,2837.30748057918,5.09576441565619,43.6411533404654
1036,3371.10734925928,5.10329600747359,43.6440083905948
180,2578.6281251792,5.08852947252378,43.647498915647
528,2475.62709324202,5.09060149985116,43.6427258136439
148,1772.80911368056,5.103197567851,43.6509105220086
223,2595.10760420079,5.10238236876755,43.6507444655798
162,3147.17203998409,5.09144254739059,43.6526725147041
212,2549.33117289255,5.09729424131049,43.6493034031955
453,2801.51635318564,5.08077010436449,43.6428034908379
1324,3610.75418787506,5.08830515724515,43.634983717256
559,1964.310409445,5.09907956065555,43.6300237078518
1985,2285.69290126679,5.10423076070673,43.6363109718527
2179,3683.36461203561,5.10252016969897,43.6192472523039
0,2684.27294576329,5.11637589636175,43.3491872402062
0,2137.42696232434,5.1169223408039,43.3311654555058
0,2802.30009191241,5.12368760449367,43.3368731372861
423,2723.39703992414,5.38941505239861,43.391400069872
344,2599.63901391468,5.36786028318915,43.4065293397829
836,3224.54464545466,5.35455939157467,43.3988579459228
124,2173.41930070653,5.35468139601058,43.3871720679128
0,3179,5.42902637301781,43.4341428038531
0,2405,5.43823826904542,43.4098823066256
0,2376,5.50840495107553,43.5199348272649
399,2662.45041143012,5.68194245199411,43.448647086089
1001,3251.7378388444,5.70062279000945,43.4373526198016
74,2994.96699303001,5.68238251203811,43.4431620207811
40,2053.84475669548,5.69812814934702,43.4469174356829
0,1023,5.61287721106506,43.5587369356797
0,1842.03812812862,5.24495341512979,43.5382002186076
0,3888.24471896446,5.26028510478673,43.5290443309601
0,3145.71715290692,5.24856926494375,43.5216842825588
0,2466.40938472588,5.49674267718689,43.5887049917436
0,2808.32750778071,5.47400238946131,43.606271601988
0,3077.26310749342,5.48338989450761,43.5975728650106
0,5278,5.30610553722658,43.5420846831661
186,1687.47941457653,5.25921906833621,43.4435038954735
532,1733.55720138076,5.2491493467757,43.4437221792365
150,2918.61077118151,5.25451325202627,43.4423268579998
361,1798.15020792302,5.2579354727406,43.4404739508579
189,1883.96131337171,5.24413469872328,43.4501841522012
1490,1633.96983766968,5.25223278159008,43.446056663663
216,2105.65300580987,5.25125601643012,43.449003105881
236,1950.94247816901,5.24690463389393,43.4552132512147
201,2324.26368453175,5.23819764057729,43.4656601818846
244,2984.805347422,5.26249787307599,43.4724336338964
3564,503.30287787809,5.26349423454355,43.4322687165073
143,109.346171454424,5.27737090770021,43.4529299613806
1962,1731.80201594865,5.2803684369204,43.4307059145811
228,2291.32791518968,5.28548502738275,43.4241565001704
160,1484.97824005603,5.29502904659409,43.4346673201245
2030,2173.34553546804,5.23160191401664,43.4520176365907
5230,0,5.26058599030475,43.4223221976533
7393,350.809563477059,5.24556912026303,43.4335376184552
96,2041.07362406812,5.27642733099585,43.4218253347023
780,2381.62079442406,5.27080323544216,43.4255086217874
0,3631,5.25443307454104,43.5603489209213
0,1958.45949842937,5.55260998272167,43.2528905948079
0,2215.54868942788,5.56365486495341,43.2542728420522
0,2440.99181214274,5.57367238823262,43.2626586618429
4256,1433.82196743355,5.37519030127517,43.2974853846718
634,2449.96219241231,5.37893744566816,43.2981253788522
745,2593.52549941375,5.37768460094074,43.2995737043481
2470,3216.28221871695,5.37752972422979,43.3012827260585
1143,2494.84937176463,5.38260025719598,43.299483607071
766,2730.71859241376,5.38607694700153,43.3007776020026
278,2006.16322346441,5.38367780219202,43.3019277803929
1537,609.83035237661,5.37834194193755,43.2944914301815
1335,2220.72788693621,5.37987632310522,43.2959633248722
556,1991.7436540662,5.38072368627569,43.2940535012048
2750,1164.95772942612,5.37673429601955,43.2942346745215
2470,3465.96228603874,5.37401437771306,43.2928942868572
125,1610.13093462333,5.39163238642794,43.3016190237156
353,2208.19052151172,5.39055966776005,43.3024563689848
410,2154.04558503556,5.38921853623823,43.303582161443
445,2557.3490138639,5.3889586535293,43.306150448145
506,77.6325225250456,5.38246215985341,43.3033496626268
1041,2970.9003321453,5.38375190423948,43.2967247042796
423,2389.2061158319,5.38662552915259,43.2979590871503
5333,1650.07935066627,5.35905984243104,43.3227536579777
5709,1834.68065955935,5.37273347797384,43.3034517897382
262,1383.59509922687,5.37282606586767,43.3004776308909
786,1331.88531765864,5.37125920675257,43.3021069469268
85,1696.79883263167,5.36871761505944,43.2998097486311
433,1226.97132400924,5.36852198404057,43.3012554027703
1056,1463.82615232705,5.36985889447411,43.2963673550344
270,2472.10237940902,5.36449801336766,43.2967277415563
